Main Category,Sub-Category,Hierarchy Path,Component Role,Constraint Text,Subcategory Min Qty,Subcategory Max Qty,Table Rule/Note,Product #,Option Type,Description,Current Qty,Unit Price (USD),Price Delta (USD),Extended Price (USD),Price per GB (USD),HPE Recommended,Start Date,Discontinued Date,Diff Status,Previous List Price (USD),Price Change (USD),Price Change (%),Price History Trail
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P71121-B21,Standard,Intel Xeon 6756E 1.8GHz 128-core 225W Processor for HPE,0,"$11,891.00",$0.00,$0.00,,No,11/04/2024,06/30/2029,ADDED,N/A,"$11,891.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P71122-B21,Standard,Intel Xeon 6766E 1.9GHz 144-core 250W Processor for HPE,0,"$14,473.00",$0.00,$0.00,,No,11/04/2024,06/30/2029,ADDED,N/A,"$14,473.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P71124-B21,Standard,Intel Xeon 6780E 2.2GHz 144-core 330W Processor for HPE,0,"$16,019.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$16,019.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P73829-B21,Standard,Intel Xeon 6740P 2.1GHz 48-core 270W Processor for HPE,0,"$13,124.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$13,124.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P73831-B21,Standard,Intel Xeon 6747P 2.7GHz 48-core 330W Processor for HPE,0,"$16,595.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$16,595.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P73832-B21,Standard,Intel Xeon 6760P 2.2GHz 64-core 330W Processor for HPE,0,"$16,517.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$16,517.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P73835-B21,Standard,Intel Xeon 6768P 2.4GHz 64-core 330W Processor for HPE,0,"$48,922.00",$0.00,$0.00,,No,06/02/2025,06/30/2029,ADDED,N/A,"$48,922.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P73837-B21,Standard,Intel Xeon 6787P 2.0GHz 86-core 350W Processor for HPE,0,"$23,285.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$23,285.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P73838-B21,Standard,Intel Xeon 6788P 2.0GHz 86-core 350W Processor for HPE,0,"$58,094.00",$0.00,$0.00,,No,06/02/2025,06/30/2029,ADDED,N/A,"$58,094.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74503-B21,Standard,Intel Xeon 6505P 2.2GHz 12-core 150W Processor for HPE,0,"$1,756.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$1,756.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74504-B21,Standard,Intel Xeon 6507P 3.5GHz 8-core 150W Processor for HPE,0,"$2,293.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$2,293.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74507-B21,Standard,Intel Xeon 6517P 3.2GHz 16-core 190W Processor for HPE,0,"$3,734.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$3,734.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74568-B21,Standard,Intel Xeon 6520P 2.4GHz 24-core 210W Processor for HPE,2,"$4,242.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$4,242.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74572-B21,Standard,Intel Xeon 6728P 2.7GHz 24-core 210W Processor for HPE,0,"$7,493.00",$0.00,$0.00,,No,06/02/2025,06/30/2029,ADDED,N/A,"$7,493.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74573-B21,Standard,Intel Xeon 6730P 2.5GHz 32-core 250W Processor for HPE,0,"$10,516.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$10,516.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74575-B21,Standard,Intel Xeon 6736P 2.0GHz 36-core 205W Processor for HPE,0,"$10,247.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$10,247.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74576-B21,Standard,Intel Xeon 6737P 2.9GHz 32-core 270W Processor for HPE,0,"$14,682.00",$0.00,$0.00,,No,02/24/2025,06/30/2029,ADDED,N/A,"$14,682.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74577-B21,Standard,Intel Xeon 6738P 2.9GHz 32-core 270W Processor for HPE,0,"$17,305.00",$0.00,$0.00,,No,06/02/2025,06/30/2029,ADDED,N/A,"$17,305.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74578-B21,Standard,Intel Xeon 6732P 3.8GHz 32-core 350W Processor for HPE,0,"$13,581.00",$0.00,$0.00,,No,03/02/2026,06/30/2029,ADDED,N/A,"$13,581.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P74579-B21,Standard,Intel Xeon 6748P 2.5GHz 48-core 300W Processor for HPE,0,"$38,913.00",$0.00,$0.00,,No,06/02/2025,06/30/2029,ADDED,N/A,"$38,913.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P81591-B21,Standard,Intel Xeon 6745P 3.1GHz 32-core 300W Processor for HPE,0,"$14,818.00",$0.00,$0.00,,No,07/07/2025,06/30/2029,ADDED,N/A,"$14,818.00",$100.00,"$2,026.00"
Processor,Processor,HPE OCA > DL380a Gen12 [P76706-B21] > Processor > Processor,Processor,"min 1, max 2",1,2,Selection constraint for Processor: max 2,P87302-B21,Standard,Intel Xeon 6725P 3.7GHz 16-core 235W Processor for HPE,0,"$12,209.00",$0.00,$0.00,,No,01/05/2026,06/30/2029,ADDED,N/A,"$12,209.00",$100.00,"$2,026.00"
Cooling / Thermal,Heatsink Kit,HPE OCA > DL380a Gen12 [P76706-B21] > Cooling / Thermal > Heatsink Kit,Cooling / Thermal,max 1,0,1,Selection constraint for Heatsink Kit: max 1,P82520-B21,Standard,HPE ProLiant Compute DL380a Gen12 CPU Direct Liquid Cooling FIO Kit,0,"$3,258.00",,$0.00,,No,07/07/2025,02/29/2028,ADDED,N/A,"$3,258.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,Selection constraint for Memory: max 32,P69728-F21,Standard,HPE 64GB (1x64GB) Dual Rank x4 DDR5-6400 CAS-52-52-52 EC8 Registered Smart FIO Memory Kit,4,"$28,532.00",,$0.00,,No,04/06/2026,03/31/2028,ADDED,N/A,"$28,532.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,These products are hidden due to Supply constraints,P69726-B21,Standard,HPE 16GB (1x16GB) Single Rank x8 DDR5-6400 CAS-52-52-52 EC8 Registered Smart Memory Kit,0,"$7,439.00",,$0.00,,No,02/24/2025,11/30/2027,ADDED,N/A,"$7,439.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,These products are hidden due to Supply constraints,P69726-F21,Standard,HPE 16GB (1x16GB) Single Rank x8 DDR5-6400 CAS-52-52-52 EC8 Registered Smart FIO Memory Kit,0,"$7,439.00",,$0.00,,No,04/06/2026,11/30/2027,ADDED,N/A,"$7,439.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,These products are hidden due to Supply constraints,P69727-B21,Standard,HPE 32GB (1x32GB) Dual Rank x8 DDR5-6400 CAS-52-52-52 EC8 Registered Smart Memory Kit,0,"$13,909.00",,$0.00,,No,09/24/2024,03/31/2028,ADDED,N/A,"$13,909.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,These products are hidden due to Supply constraints,P69728-B21,Standard,HPE 64GB (1x64GB) Dual Rank x4 DDR5-6400 CAS-52-52-52 EC8 Registered Smart Memory Kit,0,"$28,532.00",,$0.00,,No,09/24/2024,03/31/2028,ADDED,N/A,"$28,532.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,These products are hidden due to Supply constraints,P69729-B21,Standard,HPE 96GB (1x96GB) Dual Rank x4 DDR5-6400 CAS-52-52-52 EC8 Registered Smart Memory Kit,0,"$47,056.00",,$0.00,,No,11/04/2024,03/31/2028,ADDED,N/A,"$47,056.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,These products are hidden due to Supply constraints,P69730-B21,Standard,HPE 128GB (1x128GB) Dual Rank x4 DDR5-6400 CAS-52-52-52 EC8 Registered Smart Memory Kit,0,"$60,190.00",,$0.00,,No,09/24/2024,03/31/2028,ADDED,N/A,"$60,190.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,These products are hidden due to Supply constraints,P73447-B21,Standard,HPE 256GB (1x256GB) Quad Rank x4 DDR5-6400 CAS-60-52-52 EC8 Registered 3DS Smart Memory Kit,0,"$133,186.00",,$0.00,,No,02/24/2025,03/31/2028,ADDED,N/A,"$133,186.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,Mixing of memory is not allowed.,P69727-F21,Standard,HPE 32GB (1x32GB) Dual Rank x8 DDR5-6400 CAS-52-52-52 EC8 Registered Smart FIO Memory Kit,0,"$13,909.00",,$0.00,,No,04/06/2026,03/31/2028,ADDED,N/A,"$13,909.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,Mixing of memory is not allowed.,P69729-F21,Standard,HPE 96GB (1x96GB) Dual Rank x4 DDR5-6400 CAS-52-52-52 EC8 Registered Smart FIO Memory Kit,0,"$47,056.00",,$0.00,,No,04/06/2026,03/31/2028,ADDED,N/A,"$47,056.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,Mixing of memory is not allowed.,P69730-F21,Standard,HPE 128GB (1x128GB) Dual Rank x4 DDR5-6400 CAS-52-52-52 EC8 Registered Smart FIO Memory Kit,0,"$60,190.00",,$0.00,,No,04/06/2026,03/31/2028,ADDED,N/A,"$60,190.00",$100.00,"$2,026.00"
Memory,Memory,HPE OCA > DL380a Gen12 [P76706-B21] > Memory > Memory,Memory,max 32,0,32,Mixing of memory is not allowed.,P73447-F21,Standard,HPE 256GB (1x256GB) Quad Rank x4 DDR5-6400 CAS-60-52-52 EC8 Registered 3DS Smart FIO Memory Kit,0,"$133,186.00",,$0.00,,No,04/06/2026,03/31/2028,ADDED,N/A,"$133,186.00",$100.00,"$2,026.00"
Graphics & GPU,GPU Mode,HPE OCA > DL380a Gen12 [P76706-B21] > Graphics & GPU > GPU Mode,GPU / Accelerator,max 1,0,1,Selection constraint for GPU Mode: max 1,P75002-B21,Standard,HPE ProLiant Compute DL380a Gen12 4 Double Wide FIO Configuration,0,$1.00,,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,$1.00,$100.00,"$2,026.00"
Graphics & GPU,GPU Mode,HPE OCA > DL380a Gen12 [P76706-B21] > Graphics & GPU > GPU Mode,GPU / Accelerator,max 1,0,1,Selection constraint for GPU Mode: max 1,P75005-B21,Standard,HPE ProLiant Compute DL380a Gen12 10 Double Wide FIO Configuration,0,$0.00,,$0.00,,No,05/05/2025,05/31/2028,ADDED,N/A,$0.00,$0.00,2026-09-06: (no price)
Graphics & GPU,GPU Mode,HPE OCA > DL380a Gen12 [P76706-B21] > Graphics & GPU > GPU Mode,GPU / Accelerator,max 1,0,1,Selection constraint for GPU Mode: max 1,P75008-B21,Standard,HPE ProLiant Compute DL380a Gen12 8 Double Wide/16 Single Wide FIO Configuration,0,$1.00,,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,$1.00,$100.00,"$2,026.00"
Graphics & GPU,GPU Mode,HPE OCA > DL380a Gen12 [P76706-B21] > Graphics & GPU > GPU Mode,GPU / Accelerator,max 1,0,1,Selection constraint for GPU Mode: max 1,P75011-B21,Standard,HPE ProLiant Compute DL380a Gen12 8 Double Wide NIC FIO Configuration,0,$1.00,,$0.00,,No,03/03/2025,05/31/2028,ADDED,N/A,$1.00,$100.00,"$2,026.00"
Storage Controllers,SAS Controller,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > SAS Controller,Storage Controller,max 2,0,2,Selection constraint for SAS Controller: max 2,P75697-B21,Standard,HPE MR932i-p x32 Lanes PCIe Gen5 SPDM Plug-in Storage Controller,0,"$11,399.00",,$0.00,,No,02/02/2026,06/30/2029,ADDED,N/A,"$11,399.00",$100.00,"$2,026.00"
Storage Controllers,SAS Controller,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > SAS Controller,Storage Controller,max 2,0,2,Selection constraint for SAS Controller: max 2,P47777-B21,Standard,HPE MR416i-p Gen11 x16 Lanes 8GB Cache PCI SPDM Plug-in Storage Controller,0,"$5,999.00",,$0.00,,No,11/10/2022,04/30/2029,ADDED,N/A,"$5,999.00",$100.00,"$2,026.00"
Storage Controllers,SAS Controller,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > SAS Controller,Storage Controller,max 2,0,2,Selection constraint for SAS Controller: max 2,P47781-B21,Standard,HPE MR416i-o Gen11 x16 Lanes 8GB Cache OCP SPDM Storage Controller,0,"$5,699.00",,$0.00,,No,11/10/2022,04/30/2029,ADDED,N/A,"$5,699.00",$100.00,"$2,026.00"
Drive Enclosures / Drives,Drive Cage,HPE OCA > DL380a Gen12 [P76706-B21] > Drive Enclosures / Drives > Drive Cage,Drive Cage / Drive,max 4,0,4,Selection constraint for Drive Cage: max 4,P74710-B21,Standard,HPE ProLiant Compute DL380a Gen12 4SFF FIO Drive Cage Kit,1,$372.00,,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,$372.00,$100.00,"$2,026.00"
Drive Enclosures / Drives,Drive Cage,HPE OCA > DL380a Gen12 [P76706-B21] > Drive Enclosures / Drives > Drive Cage,Drive Cage / Drive,max 4,0,4,Mixing of Drive Cage not allowed.,P74712-B21,Standard,HPE ProLiant Compute DL380a Gen12 4EDSFF FIO Drive Cage Kit,0,$227.00,,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,$227.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P74706-B21,Standard,HPE ProLiant Compute DL380a Gen12 8NVMe Front Direct Attach Cable Kit,0,$312.00,,$0.00,,No,03/03/2025,02/29/2028,ADDED,N/A,$312.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P79347-B21,Standard,HPE ProLiant Compute DL380a Gen12 16EDSFF x2 Direct Attach Cable Kit,0,$769.00,,$0.00,,No,03/03/2025,02/29/2028,ADDED,N/A,$769.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P80572-B21,Standard,HPE ProLiant Compute DL380a Gen12 MR932i-p FIO Cable Kit,0,$550.00,,$0.00,,No,03/02/2026,02/29/2028,ADDED,N/A,$550.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P74702-B21,Standard,HPE ProLiant Compute DL380a Gen12 4NVMe Direct Attach Cable Kit,1,$170.00,,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,$170.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P74704-B21,Standard,HPE ProLiant Compute DL380a Gen12 4EDSFF Direct Attach Cable Kit,0,$272.00,,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,$272.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P74708-B21,Standard,HPE ProLiant Compute DL380a Gen12 8NVMe Rear Direct Attach Cable Kit,0,$537.00,,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,$537.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P74716-B21,Standard,HPE ProLiant Compute DL380a Gen12 4EDSFF Direct Attach Cable for NVIDIA,0,"$1,009.00",,$0.00,,No,11/04/2024,02/29/2028,ADDED,N/A,"$1,009.00",$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P78956-B21,Standard,HPE DL380a G12 EDSFF DA PCIe4 Cable Kit,0,"$1,152.00",,$0.00,,No,02/03/2025,02/29/2028,ADDED,N/A,"$1,152.00",$100.00,"$2,026.00"
Cooling / Thermal,Heatsink Kit,HPE OCA > DL380a Gen12 [P76706-B21] > Cooling / Thermal > Heatsink Kit,Cable Kit,max 1,0,1,This Cable (P76700-B21) can be selected only if MR416i-p controller is selected.,P76700-B21,Standard,HPE ProLiant Compute DL380a Gen12 NVMe to Tri-Mode PCIe FIO Cable Kit,0,$518.00,,$0.00,,No,03/03/2025,02/29/2028,ADDED,N/A,$518.00,$100.00,"$2,026.00"
Cooling / Thermal,Heatsink Kit,HPE OCA > DL380a Gen12 [P76706-B21] > Cooling / Thermal > Heatsink Kit,Cable Kit,max 1,0,1,This Cable (P76702-B21) can be selected only if MR416i-o controller is selected.,P76702-B21,Standard,HPE ProLiant Compute DL380a Gen12 NVMe to Tri-Mode OCP FIO Cable Kit,0,$384.00,,$0.00,,No,03/03/2025,02/29/2028,ADDED,N/A,$384.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P02381-B21,Standard,HPE Smart Storage Hybrid Capacitor with 260mm Cable Kit,0,$422.00,$0.00,$0.00,,No,04/02/2019,06/30/2027,ADDED,N/A,$422.00,$100.00,"$2,026.00"
Storage Controllers,Internal Storage Controller Cables,HPE OCA > DL380a Gen12 [P76706-B21] > Storage Controllers > Internal Storage Controller Cables,Cable Kit,max 2,0,2,Selection constraint for Internal Storage Controller Cables: max 2,P01367-B21,Standard,HPE 96W Smart Storage Lithium-ion Battery with 260mm Cable Kit,0,$140.00,$0.00,$0.00,,No,12/18/2017,04/30/2029,ADDED,N/A,$140.00,$100.00,"$2,026.00"
Drive Enclosures / Drives,Hot Plug SFF,HPE OCA > DL380a Gen12 [P76706-B21] > Drive Enclosures / Drives > Hot Plug SFF,Drive Cage / Drive,max 4,0,4,Selection constraint for Hot Plug SFF: max 4,P50219-B21,Standard,HPE 3.84TB NVMe Gen4 High Performance Read Intensive SFF BC U.3 PM1733a SSD,0,"$42,602.00",,$0.00,,No,07/07/2022,02/28/2027,ADDED,N/A,"$42,602.00",$100.00,"$2,026.00"
Drive Enclosures / Drives,Hot Plug SFF,HPE OCA > DL380a Gen12 [P76706-B21] > Drive Enclosures / Drives > Hot Plug SFF,Drive Cage / Drive,max 4,0,4,Selection constraint for Hot Plug SFF: max 4,P50233-B21,Standard,HPE 6.4TB NVMe Gen4 High Performance Mixed Use SFF BC U.3 PM1735a SSD,0,"$74,212.00",,$0.00,,No,07/05/2022,02/28/2027,ADDED,N/A,"$74,212.00",$100.00,"$2,026.00"
